user_id,num_nodes,num_edges,num_self_loops,cat_Arts & Entertainment,cat_College & University,cat_Food,cat_Great Outdoors,cat_Nightlife Spot,cat_Professional & Other Places,cat_Residence,cat_Shop & Service,cat_Travel & Transport,degree_Arts & Entertainment,degree_College & University,degree_Food,degree_Great Outdoors,degree_Nightlife Spot,degree_Professional & Other Places,degree_Residence,degree_Shop & Service,degree_Travel & Transport,total_distance,mean_distance,max_distance,min_distance,mean_time_between_checkins
70501,9,39,3,0,0,0,0,0,0,0,0,0,4,1,8,4,1,4,5,7,5,499.8064476117421,3.7298988627741947,16.35214230195877,0.0,89.52490049751243
36853,6,21,4,0,0,0,0,0,0,0,0,0,0,0,4,0,2,4,0,4,6,409.20507655620634,4.703506627082833,19.04363988612342,0.0,141.56397190293748
79510,9,26,3,0,0,0,0,0,0,0,0,0,4,1,5,4,1,2,0,7,1,440.48108659863755,4.840451501083927,15.972312816939588,0.0,45.35709401709402
36678,4,11,3,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,4,3,84.68714876054278,1.485739451939346,14.66795893302461,0.0,12.637646198830408
203457,8,24,4,0,0,0,0,0,0,0,0,0,4,0,4,2,0,2,1,6,4,331.11469802446,5.612113525838304,15.820911326255068,0.0,98.40959981167609
60712,7,27,5,0,0,0,0,0,0,0,0,0,5,3,3,2,0,5,0,6,3,331.2221449518939,4.731744927884198,13.379754665966178,0.009916132392258957,98.48003968253968
240964,6,16,2,0,0,0,0,0,0,0,0,0,2,0,6,0,0,1,2,3,2,171.2426832567683,4.390838032224829,18.050844373597876,0.02028905057747742,94.24222222222222
238460,6,15,3,0,0,0,0,0,0,0,0,0,0,1,2,3,5,0,0,1,3,148.2769570714925,2.3536024931982924,11.414888573168474,0.0,180.24921075837742
205351,7,27,6,0,0,0,0,0,0,0,0,0,0,4,5,4,2,6,0,6,0,116.1785229794318,1.470614214929517,17.816816136255706,0.0,124.56932489451478
158592,6,16,4,0,0,0,0,0,0,0,0,0,1,0,5,1,0,2,0,4,3,202.45604011968933,4.307575321695518,17.663407452020063,0.0,181.2960460992908
41964,8,24,3,0,0,0,0,0,0,0,0,0,3,0,7,1,1,1,0,5,4,249.40262958230457,3.8369635320354543,18.25741890150833,0.012693757545505384,175.85997435897437
118695,7,36,6,0,0,0,0,0,0,0,0,0,4,6,5,5,0,6,0,6,4,359.3955198978041,4.4924439987225515,18.483353846289706,0.0,38.55519791666667
80154,7,23,3,0,0,0,0,0,0,0,0,0,4,0,7,2,1,3,0,4,2,436.34524868037727,4.742883137830189,29.091443549913684,0.0,135.1204015700483
213330,8,27,4,0,0,0,0,0,0,0,0,0,3,0,6,3,1,1,0,5,6,276.1404929167755,4.9310802306567085,21.52391736119487,0.01808788726045249,212.48238095238096
177466,7,22,4,0,0,0,0,0,0,0,0,0,0,3,5,1,1,2,0,5,5,261.47896896913227,5.6843254123724405,17.074568358308593,0.0,256.20679951690823
157991,9,35,7,0,0,0,0,0,0,0,0,0,2,0,5,9,4,4,1,5,4,606.8847040129186,5.619302814934434,33.646663851191036,0.0,114.99505401234568
100444,7,27,5,0,0,0,0,0,0,0,0,0,4,0,4,2,4,6,0,5,2,282.0895819663353,4.781179355361616,16.75997509291075,0.0,130.4489359698682
121211,7,31,5,0,0,0,0,0,0,0,0,0,4,0,6,2,2,6,0,6,5,508.8365522573498,3.9444693973437976,18.597174165568223,0.0,93.10070844099916
184543,8,19,2,0,0,0,0,0,0,0,0,0,2,0,6,1,2,2,0,1,3,366.4680139264153,6.429263402217814,22.675852837562406,0.0,205.198216374269
81706,9,43,4,0,0,0,0,0,0,0,0,0,6,0,8,6,2,5,2,6,4,786.5742379574962,5.741417795310194,19.68965862255207,0.0,92.51529197080292
195623,7,23,3,0,0,0,0,0,0,0,0,0,4,0,4,1,3,3,0,7,1,203.8735145898815,4.972524746094672,13.63292558154121,0.0,107.5263482384824
67085,7,24,5,0,0,0,0,0,0,0,0,0,4,1,5,4,0,1,0,4,5,173.11981739084206,2.93423419306512,21.766224213180664,0.0,51.76108757062147
194276,6,17,4,0,0,0,0,0,0,0,0,0,1,1,2,3,0,0,0,6,4,310.3990098112268,3.9291013900155276,20.680980422793592,0.0,122.16619901547116
159705,8,27,4,0,0,0,0,0,0,0,0,0,2,0,7,2,1,5,0,4,4,350.17430320550926,4.863531988965405,29.193208319175522,0.0,122.80544753086419
77891,7,29,3,0,0,0,0,0,0,0,0,0,2,0,6,3,0,4,2,7,5,409.2768734094811,6.601239893701306,20.404951056022657,0.0,199.66617383512545
310,10,47,6,0,0,0,0,0,0,0,0,0,7,4,9,4,2,2,1,8,6,1330.204015778187,2.7597593688344113,25.171075309651084,0.0,25.629832872291377
118938,6,22,3,0,0,0,0,0,0,0,0,0,3,0,4,1,0,3,0,5,6,850.0430534090422,9.551045543921822,24.892490819049893,0.0,53.478863920099876
159845,6,18,3,0,0,0,0,0,0,0,0,0,0,0,5,2,1,2,0,5,3,409.2066255042845,6.107561574690814,25.856209123544378,0.0,101.43622719734661
121067,8,29,3,0,0,0,0,0,0,0,0,0,5,0,8,3,2,2,0,3,4,799.3766811962033,8.981760462878684,21.490249993199182,0.0,135.11391073657927
124258,6,18,3,0,0,0,0,0,0,0,0,0,4,0,5,1,0,0,0,3,5,208.6576799939544,4.091327058704988,14.020527247097453,0.0,47.48219498910675
63073,8,33,5,0,0,0,0,0,0,0,0,0,6,7,4,0,0,7,2,2,4,401.83409444302913,2.5924780286647042,21.195730995926915,0.0,80.16379211469534
54169,9,42,6,0,0,0,0,0,0,0,0,0,6,3,7,2,5,3,0,8,4,288.28229956864016,2.5511707926428326,18.19751203361458,0.011855868885792884,98.39161012782695
210,9,35,5,0,0,0,0,0,0,0,0,0,3,3,6,1,0,5,1,7,8,1542.143687225689,3.874732882476603,23.33881189766059,0.0,23.137233389168067
255389,6,15,3,0,0,0,0,0,0,0,0,0,2,0,3,0,0,4,1,4,1,133.74208197794647,2.4767052218138237,16.847976440896737,0.0,159.2712962962963
22080,9,40,5,0,0,0,0,0,0,0,0,0,3,2,9,2,4,6,0,7,4,1300.2424866121062,4.452885228123652,25.74979972146623,0.0,42.81371860730594
23222,10,44,4,0,0,0,0,0,0,0,0,0,4,2,9,3,3,3,2,7,6,1179.7171760682545,4.681417365350215,21.425318268365377,0.0,50.35246141975309
4865,10,48,6,0,0,0,0,0,0,0,0,0,8,2,7,6,4,2,2,9,6,1332.9458657451637,4.088790999218296,19.916842948885613,0.0,35.95241223585549
57286,9,36,5,0,0,0,0,0,0,0,0,0,5,2,8,3,4,2,2,6,4,373.4158819839141,3.6971869503357846,18.656109659737975,0.011675467297681085,38.71330858085808
246054,7,18,4,0,0,0,0,0,0,0,0,0,1,2,5,1,0,1,0,5,3,321.0226164739207,6.29456110733178,17.855804064689313,0.06625503812240535,146.73684640522876
38532,9,49,7,0,0,0,0,0,0,0,0,0,4,6,8,3,0,6,4,8,5,352.76109565732634,2.5197221118380444,18.903490900131562,0.0,38.73832936507936
195375,7,22,4,0,0,0,0,0,0,0,0,0,2,0,4,3,4,0,0,3,5,83.37595969495824,1.9851418974990054,5.898693330806216,0.0,128.51132936507935
4667,9,37,3,0,0,0,0,0,0,0,0,0,3,1,5,4,2,7,0,7,6,1332.7233306449054,3.049710138775526,21.785276971099716,0.0,29.072133231629802
59018,6,17,2,0,0,0,0,0,0,0,0,0,2,0,5,2,0,1,0,2,5,376.7121984308028,6.076003200496818,21.692038550404696,0.0,109.1849641577061
68967,9,37,5,0,0,0,0,0,0,0,0,0,2,6,6,0,3,4,1,8,6,441.37142664088736,4.413714266408873,21.555073984179906,0.0,18.10343888888889
6541,8,46,7,0,0,0,0,0,0,0,0,0,6,0,7,6,3,4,0,7,6,172.58429566950124,1.761064241525523,21.549355088717796,0.0,79.12759353741497
220493,8,28,3,0,0,0,0,0,0,0,0,0,5,1,3,0,1,4,2,7,5,315.66860985713066,5.091429191244042,16.58029969185403,0.0,110.79087365591398
75686,8,32,7,0,0,0,0,0,0,0,0,0,4,0,5,4,5,4,1,6,3,290.36634327813545,5.377154505150655,23.84226452808259,0.0,163.68269547325104
69692,9,25,2,0,0,0,0,0,0,0,0,0,1,1,6,3,1,4,0,6,2,529.2336544513983,6.083145453464349,21.2210235180038,0.008863285438648581,135.7302362707535
41692,9,30,4,0,0,0,0,0,0,0,0,0,3,2,7,1,2,3,0,5,6,625.4426832801607,4.467447737715434,17.979368933157758,0.0,77.41660317460317
23635,8,37,6,0,0,0,0,0,0,0,0,0,3,3,7,5,0,5,1,6,7,1194.5842276035203,7.196290527732049,30.5370366847662,0.0,72.63904618473894
201784,6,19,2,0,0,0,0,0,0,0,0,0,2,0,5,0,2,0,0,5,3,241.51217880017626,5.616562297678518,20.54176657827282,0.03757878166650527,284.6388953488372
231755,5,10,2,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,0,4,1,150.46450313823198,3.761612578455799,13.36849597169271,0.07233494301144792,165.63198611111113
101414,10,29,5,0,0,0,0,0,0,0,0,0,1,1,7,2,1,4,1,7,4,693.8659915704633,5.256560542200482,21.16387476598084,0.0,65.46473274410775
148677,7,22,3,0,0,0,0,0,0,0,0,0,1,6,1,5,0,3,0,5,1,345.23769265744113,3.672741411249374,18.094752859079904,0.0,33.40859338061466
225670,8,21,4,0,0,0,0,0,0,0,0,0,0,0,5,2,1,4,1,4,4,250.805927012443,4.324240120904191,16.81443970945916,0.0,27.741288314176245
76783,7,27,6,0,0,0,0,0,0,0,0,0,4,1,5,0,0,3,0,7,3,162.44447131072974,2.0562591305155657,15.717589919496856,0.0,95.04981715893109
233512,8,21,3,0,0,0,0,0,0,0,0,0,1,0,6,1,1,2,0,6,2,208.77533325158342,3.7959151500287907,17.749080171359786,0.0,106.55553535353535
18563,8,41,5,0,0,0,0,0,0,0,0,0,5,5,7,2,0,6,0,6,8,666.8892677666066,3.3344463388330343,21.31872337395912,0.0,34.72191111111111
171186,5,10,1,0,0,0,0,0,0,0,0,0,2,0,4,0,2,1,0,1,0,76.7918459121505,0.7603153060608963,13.554695389569549,0.0,99.82605060506053
259148,9,32,4,0,0,0,0,0,0,0,0,0,2,6,8,3,2,5,0,1,3,237.30057208574306,4.163167931328825,17.602220788284797,0.0,220.2021881091618
89624,7,28,4,0,0,0,0,0,0,0,0,0,1,6,6,5,0,1,0,4,5,208.06796016101632,1.5299114717721785,17.269621763167347,0.0,24.530708741830068
158618,6,21,3,0,0,0,0,0,0,0,0,0,0,0,5,2,2,3,0,6,3,331.5312543014799,6.500612829440784,17.758764662540525,0.07337143973536472,234.49513616557735
46881,5,17,3,0,0,0,0,0,0,0,0,0,0,0,4,0,2,3,0,5,3,131.94690844902578,2.199115140817096,12.925833833217386,0.0,144.28009259259258
4041,8,39,6,0,0,0,0,0,0,0,0,0,5,2,8,3,3,6,0,8,4,1075.1422677877226,4.86489713931096,22.833462441142917,0.0,57.130951483157354
99087,7,21,4,0,0,0,0,0,0,0,0,0,1,0,6,0,3,4,0,4,1,758.1191795486245,5.700144207132516,20.49259250749976,0.0,92.02087928153716
53658,8,32,5,0,0,0,0,0,0,0,0,0,5,2,5,2,3,2,0,7,6,229.95142422368727,3.193769780884545,19.87535705236385,0.0,61.057554012345676
103700,10,40,5,0,0,0,0,0,0,0,0,0,7,2,6,2,1,5,6,4,6,150.59647066520068,1.5525409346927908,9.675266725406228,0.0,74.02569014891179
84885,9,48,7,0,0,0,0,0,0,0,0,0,4,5,7,5,8,7,1,7,4,567.7609182325209,3.8104759612920858,14.070543068445913,0.0,73.51726696495153
151093,7,20,4,0,0,0,0,0,0,0,0,0,4,0,3,2,0,1,1,6,3,43.35496936695699,1.0574382772428532,4.6724869657188215,0.007347965133539528,2.8118699186991867
178914,9,43,4,0,0,0,0,0,0,0,0,0,4,6,8,2,3,5,0,8,4,408.8227878955589,4.8096798575948085,22.640260388800915,0.0,149.70233660130717
66005,7,22,4,0,0,0,0,0,0,0,0,0,5,0,3,2,0,1,0,6,3,273.9582433460005,1.8263882889733365,13.288559315648843,0.0,63.9773537037037
132593,7,31,5,0,0,0,0,0,0,0,0,0,4,0,6,2,6,6,0,6,1,599.4061257582521,6.243813809981792,20.337274899894823,0.0,113.45161168981481
69808,6,15,4,0,0,0,0,0,0,0,0,0,1,0,3,0,1,2,0,6,2,320.31946475802863,4.387937873397653,16.97886342833789,0.0,162.15487062404873
67468,8,26,3,0,0,0,0,0,0,0,0,0,2,3,5,1,2,6,0,6,1,481.7416376478527,6.981762864461632,18.28687623009272,0.0,47.90811996779389
189330,9,38,3,0,0,0,0,0,0,0,0,0,3,2,8,2,8,5,0,5,2,386.2706464448698,5.08250850585355,17.254381118430857,0.0,153.47802997076022
2736,9,38,3,0,0,0,0,0,0,0,0,0,2,1,7,5,2,5,0,7,7,1972.452747511335,4.058544747965714,25.280254538629084,0.0,25.972463991769544
111347,7,19,3,0,0,0,0,0,0,0,0,0,4,0,6,0,2,1,1,4,0,139.46395178243648,1.9104650929100884,17.794668766574937,0.0,169.21534246575345
87944,9,34,5,0,0,0,0,0,0,0,0,0,7,0,6,4,6,2,1,6,1,356.0340003580181,2.2392075494214976,9.933477533531894,0.0,24.601609014675056
114298,4,8,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,4,18.332234914933377,0.7970536919536251,5.845631852935892,0.0,51.9761111111111
140551,7,35,6,0,0,0,0,0,0,0,0,0,5,0,6,4,3,6,0,6,5,507.2113055329982,4.924381607116489,18.274810046626424,0.0,96.88961434735705
64051,8,30,4,0,0,0,0,0,0,0,0,0,0,1,6,4,4,1,3,4,7,364.50113415781567,3.961968849541474,16.168105713304804,0.0,36.05480676328502
8253,9,37,5,0,0,0,0,0,0,0,0,0,2,5,7,2,1,6,0,7,6,482.3848856242881,2.143932824996835,12.441554428073609,0.0,40.64982469135803
82883,8,21,4,0,0,0,0,0,0,0,0,0,1,2,4,1,1,3,0,3,6,109.53805046979289,2.0667556692413758,9.526009719538216,0.0,94.75363731656185
23992,10,40,4,0,0,0,0,0,0,0,0,0,3,1,7,2,6,7,2,6,3,451.7775565885409,3.8946341085219056,21.995502277753552,0.0056912872131749835,104.67289750957853
19626,10,51,4,0,0,0,0,0,0,0,0,0,3,3,9,2,3,6,3,10,8,1293.225864058343,4.444075134221104,19.54105303577832,0.0,42.82901489117984
2062,8,27,4,0,0,0,0,0,0,0,0,0,3,1,5,2,1,3,0,7,5,331.031455569133,3.122938260086162,16.502052511695585,0.0,72.18339098532495
90629,7,32,5,0,0,0,0,0,0,0,0,0,3,0,6,0,5,6,1,6,5,1039.924892105435,6.796894719643366,20.180960092469938,0.0,63.63589324618736
2941,7,35,6,0,0,0,0,0,0,0,0,0,3,4,6,3,0,6,0,6,7,1073.204137609285,2.3691040565326373,17.595191687478582,0.0,25.58586828550405
248440,7,20,3,0,0,0,0,0,0,0,0,0,1,0,5,2,0,4,0,5,1,240.71945290929875,5.470896657029516,21.159281865834384,0.0,215.4476325757576
207891,7,15,4,0,0,0,0,0,0,0,0,0,2,0,5,1,1,1,0,2,3,150.02498419266396,3.572023433158665,16.012671512320377,0.01231822880381649,104.5007671957672
41416,8,33,5,0,0,0,0,0,0,0,0,0,1,5,5,3,0,6,0,7,5,369.44638799352145,2.186073301736812,14.581243029231233,0.0,74.72492110453648
81046,7,28,5,0,0,0,0,0,0,0,0,0,4,2,4,3,0,5,0,4,6,298.91708243434516,5.639944951591418,14.48035855295787,0.0,140.86297693920335
94934,10,40,4,0,0,0,0,0,0,0,0,0,6,2,8,2,3,3,1,6,2,448.956187858656,4.316886421717848,18.18428565409801,0.015628113677996446,102.47467681623932
9975,7,21,4,0,0,0,0,0,0,0,0,0,1,0,3,1,1,5,0,6,4,351.9833823203583,6.068679005523419,26.096881418810604,0.0,205.35409003831418
156937,7,24,4,0,0,0,0,0,0,0,0,0,2,0,5,0,5,1,0,4,4,539.2882448427482,7.38751020332532,17.950595538555948,0.0,142.48697108066972
377,10,95,10,0,0,0,0,0,0,0,0,0,10,10,10,10,10,10,7,10,10,2089.642985450624,1.5444515783079242,18.79998231788963,0.0,9.406748378089842
266683,8,23,3,0,0,0,0,0,0,0,0,0,2,0,3,4,6,1,1,4,2,397.23290370769536,7.494960447315004,16.543203886357098,0.09983452961766481,82.89254716981132
95782,9,42,6,0,0,0,0,0,0,0,0,0,4,6,7,6,2,4,0,5,5,409.2532180194055,5.530448892154126,17.079497558080107,0.0,50.19067942942943
110258,6,20,4,0,0,0,0,0,0,0,0,0,1,0,6,3,0,2,0,4,4,150.29313013394446,4.420386180410132,16.28454650786345,0.0,323.5093055555556
258051,5,16,3,0,0,0,0,0,0,0,0,0,2,0,4,2,0,0,0,4,4,224.54456055886132,5.221966524624682,16.88368537317319,0.0,84.44181524547804
5221,8,35,6,0,0,0,0,0,0,0,0,0,4,5,5,1,0,5,0,7,7,951.6280398361525,1.8806878257631474,20.447721503320313,0.0,9.688598484848486
232448,7,25,4,0,0,0,0,0,0,0,0,0,3,7,6,1,0,1,3,4,0,241.33044076929457,4.022174012821576,19.499875100245006,0.0,137.26825925925925
26147,7,16,2,0,0,0,0,0,0,0,0,0,1,0,5,0,0,1,1,4,3,276.82004175032495,6.151556483340557,34.109753871510634,0.0,262.9628209876543
177478,5,17,3,0,0,0,0,0,0,0,0,0,2,0,3,0,0,5,0,4,3,109.89663208165183,2.817862361067996,15.85628419908365,0.0,233.2985256410256
95766,8,37,3,0,0,0,0,0,0,0,0,0,3,0,8,5,4,3,0,8,3,439.3071652706294,3.3534898112261793,18.22884127838583,0.0,93.08210771840542
76266,9,32,5,0,0,0,0,0,0,0,0,0,5,0,4,8,5,1,1,5,1,205.73747612819136,2.3379258650930836,14.052948486718,0.0,137.2390119949495
104081,7,22,3,0,0,0,0,0,0,0,0,0,2,0,4,1,0,4,0,6,4,150.78450225498474,3.0772347398976474,17.49026980457608,0.019429426857300074,236.61702947845808
61491,8,34,4,0,0,0,0,0,0,0,0,0,3,0,7,1,6,2,0,7,5,692.1410838169978,5.816311628714269,21.09109638038336,0.0,100.28534780578899
2135,9,27,4,0,0,0,0,0,0,0,0,0,1,1,4,3,1,1,3,6,7,840.1981549004488,3.0222955212246365,20.447721503320313,0.0,21.837056354916065
123556,8,35,4,0,0,0,0,0,0,0,0,0,6,0,6,4,0,7,2,7,2,387.15318516828177,3.4567248675739433,17.810475392749797,0.0,37.48741567460318
32825,8,24,3,0,0,0,0,0,0,0,0,0,2,1,5,2,0,3,0,5,5,102.82474085098914,1.7427922178133752,15.805698559088638,0.0,1.4848352165725043
46185,10,47,6,0,0,0,0,0,0,0,0,0,4,2,9,3,2,5,3,10,6,1018.9766864705215,6.659978342944583,20.033856153972145,0.0,75.91356935366738
116260,8,31,3,0,0,0,0,0,0,0,0,0,2,1,5,4,0,7,3,5,4,364.7463350031675,3.4088442523660514,18.995110425659192,0.0,90.97889927310489
60853,7,26,3,0,0,0,0,0,0,0,0,0,2,0,4,7,0,3,0,6,2,307.2602960498471,2.4580823683987774,18.22884127838583,0.0,93.98611555555556
238510,9,28,4,0,0,0,0,0,0,0,0,0,1,0,6,2,7,3,1,4,2,267.82043860369333,4.057885433389293,13.320947350011327,0.0,188.4032996632997
192119,9,37,4,0,0,0,0,0,0,0,0,0,3,3,7,1,6,6,0,6,4,429.7404459653115,6.611391476389409,18.377673988884787,0.0,158.8894017094017
256594,6,19,3,0,0,0,0,0,0,0,0,0,0,0,4,2,0,1,3,5,4,170.56584387032368,4.160142533422529,13.951880315243748,0.0,89.85588753387533
229640,5,13,3,0,0,0,0,0,0,0,0,0,0,0,4,1,0,2,0,5,1,281.7159418208245,5.1221080331059,17.928561797131277,0.0,141.39184343434343
22809,7,23,4,0,0,0,0,0,0,0,0,0,1,0,4,1,1,4,0,5,7,634.6771116701927,3.14196589935739,15.235222405878913,0.0,58.57008800880087
165259,9,28,5,0,0,0,0,0,0,0,0,0,5,0,6,3,4,1,1,5,3,516.0764674812203,8.601274458020338,21.894093804384617,0.0,120.88528703703703
213576,8,20,3,0,0,0,0,0,0,0,0,0,2,0,4,1,1,2,0,6,3,279.6750232332333,7.558784411709004,21.093696419382038,0.0,284.7953153153153
63360,8,24,3,0,0,0,0,0,0,0,0,0,3,0,5,1,2,2,0,8,2,385.00130021406824,2.5000084429484937,15.461626137789846,0.0,35.54501803751804
85338,6,15,3,0,0,0,0,0,0,0,0,0,0,4,2,1,0,2,0,4,2,85.72377264408871,2.381215906780242,21.489344245014316,0.0,221.10242283950615
10887,5,13,3,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,4,3,203.1946548351708,3.833861411984355,21.532912996558807,0.0,223.42018867924526
80292,8,37,6,0,0,0,0,0,0,0,0,0,5,2,5,5,3,7,0,7,3,526.0884137106076,3.757774383647196,17.340433517926886,0.0,49.88441865079364
23632,9,34,5,0,0,0,0,0,0,0,0,0,5,1,4,2,2,5,0,9,3,1007.4085483877644,3.4738225806474614,18.327596380834606,0.0,30.827624521072796
57358,7,35,5,0,0,0,0,0,0,0,0,0,1,7,7,0,0,6,0,6,5,314.9624511563181,1.944212661458754,18.368970864400367,0.0,67.15844821673527
88312,8,21,4,0,0,0,0,0,0,0,0,0,4,0,4,2,0,3,0,6,1,225.90496094676323,6.454427455621806,19.056254711988725,0.10523306892361439,317.10028571428575
16621,9,48,6,0,0,0,0,0,0,0,0,0,3,6,8,7,0,6,1,7,7,930.2088037444968,4.450759826528693,20.360047071817302,0.0,45.83559409888357
175962,10,34,4,0,0,0,0,0,0,0,0,0,4,2,6,5,3,3,1,7,2,606.7546176218787,9.056039068983262,20.415372182786093,0.5867426972261681,104.92453150912107
7541,7,28,4,0,0,0,0,0,0,0,0,0,5,0,6,2,0,1,0,7,4,378.4456511323933,1.6526010966480038,27.920676089235826,0.0,54.39347161572052
195236,9,42,6,0,0,0,0,0,0,0,0,0,6,2,5,0,6,6,6,6,3,66.58244121463552,0.8021980869233194,20.987934692482796,0.0,6.737543507362784
117018,7,35,6,0,0,0,0,0,0,0,0,0,4,6,6,2,0,4,0,6,7,204.4208196120799,2.8391780501677766,18.403601619182496,0.0,41.427766203703705
19370,7,24,5,0,0,0,0,0,0,0,0,0,1,2,4,2,0,5,0,6,4,203.13976121525695,1.8137478679933656,15.992307638426514,0.0,29.686659226190475
221167,7,26,4,0,0,0,0,0,0,0,0,0,5,0,7,1,1,5,0,3,4,280.8619566327494,4.604294371028679,17.871422091601172,0.0,191.32568306010933
176132,8,32,4,0,0,0,0,0,0,0,0,0,3,0,7,4,5,3,1,6,3,266.6659975296686,2.9303955772491044,15.892849334005401,0.0,65.68293650793649
138849,8,20,4,0,0,0,0,0,0,0,0,0,2,0,6,3,1,2,0,3,2,272.5841998630024,5.678837497145882,21.5195124940129,0.0,258.03053240740746
113460,9,43,5,0,0,0,0,0,0,0,0,0,3,6,9,4,6,4,0,6,4,421.3552948481653,3.2164526324287435,13.15965808654828,0.0,94.1569423240034
225447,7,21,4,0,0,0,0,0,0,0,0,0,1,1,4,4,0,1,0,4,6,250.4701360737349,6.109027709115485,24.954983951559647,0.0,291.39821815718153
227689,7,21,3,0,0,0,0,0,0,0,0,0,2,3,6,1,0,1,0,3,5,351.0542878316464,4.500695997841621,13.562324087797968,0.0,23.07910256410256
248072,7,22,4,0,0,0,0,0,0,0,0,0,2,0,5,2,0,4,0,5,3,222.77970391617728,3.593221030906086,13.527221519846675,0.0,182.84426971326164
134535,9,35,5,0,0,0,0,0,0,0,0,0,6,1,6,0,6,5,1,6,3,259.949200178013,3.3759636386754925,14.263671827729137,0.0,152.1578066378067
241179,7,20,4,0,0,0,0,0,0,0,0,0,3,0,4,0,4,2,0,4,2,247.5510064035727,5.381543617468972,18.396171783170622,0.0,208.20131038647338
182965,9,25,4,0,0,0,0,0,0,0,0,0,3,1,8,1,2,2,0,5,1,438.4989933937443,5.158811686985227,21.12730658337747,0.0,65.70334640522876
83280,8,34,5,0,0,0,0,0,0,0,0,0,5,3,5,1,0,6,0,7,5,566.8385417455316,4.048846726753797,17.931244777366267,0.0,80.92081547619048
3260,8,32,5,0,0,0,0,0,0,0,0,0,1,2,6,3,0,4,5,4,7,294.55576862954496,3.0056711084647434,18.19633199341403,0.0,40.18415532879819
136926,4,5,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3,114.94875887898839,2.2538972329213407,7.5090063423968445,0.0,14.240876906318082
147717,9,31,4,0,0,0,0,0,0,0,0,0,3,2,6,2,3,2,0,8,3,323.8284488173627,4.4360061481830515,18.33306635171854,0.0,137.10654490106546
3307,9,35,5,0,0,0,0,0,0,0,0,0,3,0,5,6,4,5,1,5,5,192.2301767206486,3.432681727154438,20.845080941922102,0.0,185.12652281746028
48815,8,30,5,0,0,0,0,0,0,0,0,0,3,3,8,2,0,2,0,6,4,449.7067077824267,3.2353000559886826,14.16731929497569,0.0,16.56591326938449
20682,8,28,4,0,0,0,0,0,0,0,0,0,4,0,6,1,2,3,0,8,3,558.6504008261934,2.298972842906148,16.604446762845342,0.0,50.35642889803383
2189,7,20,4,0,0,0,0,0,0,0,0,0,3,0,2,1,3,2,0,2,7,167.34214521871846,4.64839292274218,17.72880652665585,0.0,182.174899691358
220219,5,20,4,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,5,4,134.58131218304396,2.4469329487826177,14.906683777567093,0.0,93.37059090909091
123717,7,21,4,0,0,0,0,0,0,0,0,0,2,0,5,1,0,4,0,6,2,476.35964063924985,4.106548626200428,17.110880315543895,0.0,31.977205459770115
140817,9,46,6,0,0,0,0,0,0,0,0,0,5,2,6,5,5,7,0,8,3,691.1051318149625,6.51985973410342,18.461854775367723,0.0,106.21195230607967
248637,6,18,3,0,0,0,0,0,0,0,0,0,3,0,4,2,0,4,0,4,1,277.1556591993206,4.619260986655343,15.753911396455159,0.0,202.42102777777777
45032,9,60,8,0,0,0,0,0,0,0,0,0,8,8,9,6,5,7,0,8,4,908.7059382097673,4.111791575609808,22.024407445621605,0.0,54.749308697838096
44304,9,38,5,0,0,0,0,0,0,0,0,0,4,1,7,2,1,6,0,4,9,822.1851859846034,4.304634481594783,23.44028598795422,0.0,64.73641215823153
6909,8,41,7,0,0,0,0,0,0,0,0,0,6,0,6,5,4,5,0,8,5,355.6195951833057,2.4357506519404484,27.66777884340875,0.0,72.41613964992389
234251,9,29,5,0,0,0,0,0,0,0,0,0,2,2,8,1,3,3,0,4,2,133.83962082267078,2.34806352320475,18.58773535825833,0.0,169.31780701754386
101275,7,20,4,0,0,0,0,0,0,0,0,0,4,0,5,1,1,3,0,5,1,285.03515363294514,3.6080399194043675,16.09313344227603,0.0,137.67654008438814
122029,8,18,2,0,0,0,0,0,0,0,0,0,1,1,4,1,1,2,0,6,0,147.81119077045335,3.2132867558794205,8.189863884206876,0.05022539935436718,154.9202355072464
32251,8,33,5,0,0,0,0,0,0,0,0,0,5,6,4,1,0,5,0,5,6,475.99902438066283,3.4244534128105246,13.695448898800606,0.0,79.60378896882494
65412,7,20,4,0,0,0,0,0,0,0,0,0,3,0,6,1,1,2,0,4,3,372.53881195718355,4.656735149464796,22.797832066321117,0.0,95.23853125
73636,8,30,5,0,0,0,0,0,0,0,0,0,3,3,5,5,0,5,1,5,3,303.667731062435,5.83976405889298,18.430687796022383,0.0,184.17479166666664
62656,8,30,5,0,0,0,0,0,0,0,0,0,3,2,7,0,4,4,1,6,3,414.93477087534916,3.7047747399584767,17.78610731703044,0.0,86.14364831349205
141764,8,28,3,0,0,0,0,0,0,0,0,0,4,1,5,3,0,4,0,7,3,471.5669966174059,5.681530079727781,19.979327117904454,0.0,124.725187416332
