user_id,cluster,dominant_poi_type,aux_poi_types
42943,2,Mall,Hotel;Caf;American Restaurant;Chinese Restaurant;Dessert Shop
145197,0,Multiplex,Tea Room;Asian Restaurant;Church;Fast Food Restaurant;Grocery Store
89325,0,Mall,Fast Food Restaurant;Gym;Subway;Bus Line;Chinese Restaurant
38520,2,Clothing Store,Nightclub;Mall;Chinese Restaurant;Food Court;Caf
221402,0,Ice Cream Shop,Coffee Shop;Multiplex;Nightclub;American Restaurant;Boutique
99819,2,Mall,Italian Restaurant;Fast Food Restaurant;Multiplex;Coffee Shop;Asian Restaurant
12517,2,Train Station,Mall;Subway;Bus Line;Fast Food Restaurant;Chinese Restaurant
234251,2,Caf,College Academic Building;Dessert Shop;Ramen /  Noodle House;Chinese Restaurant;Furniture / Home Store
3785,4,Gym,Mall;Grocery Store;Food Court;Train Station;Asian Restaurant
106370,2,Mall,Japanese Restaurant;Multiplex;Clothing Store;Bar;Coffee Shop
212239,0,Dessert Shop,Coffee Shop;Caf;General Entertainment;Mall;Multiplex
174465,0,Mall,Food Court;Event Space;Multiplex;Ramen /  Noodle House;Fast Food Restaurant
78564,0,Mall,Train Station;Subway;Bus Station;Chinese Restaurant;Flea Market
186027,0,High School,Chinese Restaurant;Fast Food Restaurant;Mall;Asian Restaurant;Caf
84093,2,Coffee Shop,Caf;Food Court;Multiplex;Chinese Restaurant;Restaurant
91098,0,Mall,General College & University;Multiplex;College Cafeteria;Subway;Train Station
165956,0,Mall,Chinese Restaurant;Coffee Shop;American Restaurant;Airport Terminal;Asian Restaurant
56351,2,Bar,Mall;Caf;Coffee Shop;Italian Restaurant;American Restaurant
112206,0,Chinese Restaurant,Japanese Restaurant;Restaurant;Airport Terminal;Ramen /  Noodle House;Airport
23222,2,Mall,Chinese Restaurant;Church;Japanese Restaurant;Furniture / Home Store;Hotel
121116,0,Mall,Chinese Restaurant;Japanese Restaurant;Airport Terminal;Department Store;Food Court
2126,2,Mall,Coffee Shop;Subway;Multiplex;Hotel;Restaurant
128076,0,Mall,Train Station;Government Building;High School;Fast Food Restaurant;Furniture / Home Store
10194,2,Mall,Chinese Restaurant;Japanese Restaurant;Multiplex;Asian Restaurant;Dessert Shop
32251,0,Bus Station,Trade School;Subway;College Cafeteria;College Academic Building;Mall
138678,0,Mall,Hospital;Bus Station;Fast Food Restaurant;Subway;Ice Cream Shop
96788,0,Mall,Hotel;Government Building;Subway;Bus Line;Bus Station
53035,2,Mall,Multiplex;Chinese Restaurant;Food Court;Ice Cream Shop;Nightclub
51288,0,Clothing Store,General Entertainment;General College & University;College Academic Building;Mall;Event Space
75741,0,Trade School,College Academic Building;Clothing Store;General College & University;General Entertainment;Italian Restaurant
64208,0,Mall,Food Court;Subway;Coffee Shop;Government Building;Fast Food Restaurant
10071,2,Mall,Bus Station;Multiplex;Italian Restaurant;Food Court;Chinese Restaurant
30892,0,Nightclub,Mall;Coffee Shop;Multiplex;Asian Restaurant;Bus Station
44677,2,Gym,Mall;Subway;Food Court;Caf;Bar
37305,0,Subway,Mall;Food Court;Coffee Shop;Train Station;Bus Station
156078,0,Food Court,Chinese Restaurant;Hotel;Bar;Mall;Asian Restaurant
26489,0,Mall,General Entertainment;Chinese Restaurant;Subway;Fried Chicken Joint;Boutique
104079,0,Mall,Multiplex;Fast Food Restaurant;Furniture / Home Store;Chinese Restaurant;Subway
56896,2,Mall,Food Court;Chinese Restaurant;Grocery Store;Hotel;Multiplex
54926,2,Church,Japanese Restaurant;Coffee Shop;Asian Restaurant;Mall;Chinese Restaurant
141931,0,Mall,Subway;Asian Restaurant;General Entertainment;Nightclub;Event Space
28443,2,Mall,Boutique;Nightclub;Chinese Restaurant;Airport Terminal;Department Store
150427,2,Chinese Restaurant,Coffee Shop;Japanese Restaurant;Caf;Food Court;Government Building
248,6,Food Court,Mall;Coffee Shop;Chinese Restaurant;Fast Food Restaurant;Japanese Restaurant
20504,2,Chinese Restaurant,Church;School;Ramen /  Noodle House;Caf;High School
53505,2,Mall,Food Court;Fast Food Restaurant;Bus Station;High School;Caf
255636,0,Church,Mall;Asian Restaurant;Hospital;Food Court;American Restaurant
54415,0,Bus Station,Bus Line;Mall;Ramen /  Noodle House;Fast Food Restaurant;Fried Chicken Joint
1410,4,Bus Station,Mall;Train Station;Church;Bus Line;Coffee Shop
161879,0,High School,Hospital;Mall;Bus Line;Trade School;Fast Food Restaurant
4860,2,Subway,Mall;Tea Room;Coffee Shop;Ramen /  Noodle House;Bus Station
54464,0,Mall,University;Church;Subway;Chinese Restaurant;Caf
24144,2,Mall,Fast Food Restaurant;Caf;Food Court;Chinese Restaurant;Coffee Shop
74283,2,Church,Mall;Food Court;Ramen /  Noodle House;Train Station;American Restaurant
170161,2,Food Court,Coffee Shop;Mall;School;Asian Restaurant;Sushi Restaurant
145229,0,Mall,Hotel;Boutique;Subway;Clothing Store;Asian Restaurant
150528,2,Mall,Multiplex;Caf;Nightclub;Asian Restaurant;Fast Food Restaurant
60896,0,Mall,Fried Chicken Joint;Department Store;Event Space;Fast Food Restaurant;General Entertainment
188471,2,Mall,Ice Cream Shop;Sushi Restaurant;Boutique;Japanese Restaurant;Clothing Store
59403,2,Mall,Boutique;Caf;College Cafeteria;Japanese Restaurant;Multiplex
70277,2,Mall,College Academic Building;Nightclub;Bar;Japanese Restaurant;Department Store
63073,0,Trade School,School;Airport Terminal;Coffee Shop;Event Space;Fast Food Restaurant
170166,0,Chinese Restaurant,Gym;Multiplex;Hotel;Mall;Dessert Shop
88356,0,Nightclub,Mall;Subway;Department Store;Seafood Restaurant;Bar
186055,2,Mall,Chinese Restaurant;Food Court;Furniture / Home Store;Japanese Restaurant;Multiplex
4400,2,Mall,Chinese Restaurant;Food Court;Nightclub;Train Station;Bus Station
215458,0,Fried Chicken Joint,Mall;Hotel;Coffee Shop;Asian Restaurant;Boutique
80836,0,College Academic Building,General College & University;Mall;Food Court;Nightclub;Chinese Restaurant
100835,2,Ice Cream Shop,Mall;Multiplex;Food Court;Ramen /  Noodle House;Caf
212484,0,Mall,Chinese Restaurant;General College & University;Food Court;Coffee Shop;Multiplex
150541,0,Mall,Caf;Chinese Restaurant;Department Store;Fast Food Restaurant;Hotel
141950,0,Church,Food Court;Fast Food Restaurant;Caf;Mall;Multiplex
2746,2,Mall,Food Court;Nightclub;Chinese Restaurant;Fast Food Restaurant;Subway
8173,2,Mall,Department Store;Subway;Tea Room;Food Court;Chinese Restaurant
125224,0,Mall,Multiplex;Chinese Restaurant;Asian Restaurant;Burger Joint;Event Space
234307,0,Nightclub,Restaurant;Chinese Restaurant;Hotel;Ice Cream Shop;Caf
55371,2,Fried Chicken Joint,Coffee Shop;Hotel;Restaurant;Bar;Multiplex
237691,2,Mall,Caf;Chinese Restaurant;Nightclub;Coffee Shop;Bar
58434,0,Mall,General College & University;Nightclub;College Academic Building;College Cafeteria;Japanese Restaurant
157991,0,Gym,Nightclub;Coffee Shop;Mall;Hotel;Burger Joint
174313,0,Subway,Mall;Burger Joint;Food Court;Hotel;Asian Restaurant
154286,0,High School,Bus Station;Coffee Shop;Fast Food Restaurant;Food Court;Dessert Shop
78426,0,Mall,Flea Market;Department Store;Food Court;Hotel;Multiplex
10672,0,Mall,Airport;Clothing Store;Multiplex;Food Court;Boutique
231043,0,Mall,Coffee Shop;Bus Station;General Entertainment;Train Station;Airport Terminal
251944,0,Mall,College Academic Building;Food Court;American Restaurant;Nightclub;Fast Food Restaurant
146995,0,Mall,Chinese Restaurant;Clothing Store;Food Court;Nightclub;Sushi Restaurant
241154,0,Bus Station,Train Station;Mall;Airport Terminal;Subway;Caf
141969,0,Bus Station,Government Building;High School;Subway;Mall;Food Court
174532,0,Mall,Nightclub;Multiplex;Coffee Shop;College Academic Building;Gym
27201,2,Hotel,Bar;Food Court;Caf;Mall;Italian Restaurant
174534,0,Trade School,Nightclub;Chinese Restaurant;Mall;Multiplex;Coffee Shop
113460,0,Mall,Nightclub;Fast Food Restaurant;Food Court;School;Dessert Shop
263427,0,Chinese Restaurant,Mall;Japanese Restaurant;Seafood Restaurant;Bar;Food Court
31561,2,Mall,Fast Food Restaurant;Food Court;Resort;Chinese Restaurant;Event Space
93919,2,Mall,Coffee Shop;Food Court;College Academic Building;Ice Cream Shop;Ramen /  Noodle House
13554,2,Mall,Fast Food Restaurant;Department Store;Coffee Shop;Tea Room;General Entertainment
76462,0,Subway,Bus Line;Mall;Bus Station;Caf;Restaurant
45041,0,Bus Station,Bus Line;Subway;Grocery Store;Park;Train Station
98846,0,Nightclub,Multiplex;Hotel;Asian Restaurant;University;Airport Terminal
22906,2,Airport Terminal,Mall;Coffee Shop;Food Court;Chinese Restaurant;Dessert Shop
241179,0,Mall,Nightclub;Coffee Shop;Furniture / Home Store;Chinese Restaurant;Japanese Restaurant
224644,0,Nightclub,Mall;Multiplex;Bar;Chinese Restaurant;Coffee Shop
94860,0,Nightclub,Bar;Hotel;Fast Food Restaurant;Japanese Restaurant;Bus Line
67789,2,Bar,Restaurant;Mall;Chinese Restaurant;Hotel;Japanese Restaurant
51236,2,Mall,Multiplex;Nightclub;Train Station;Chinese Restaurant;Coffee Shop
109775,0,Mall,Nightclub;Caf;Train Station;Hotel;Restaurant
41640,2,Mall,Nightclub;Multiplex;Subway;Asian Restaurant;Chinese Restaurant
34376,0,Nightclub,Mall;Fried Chicken Joint;Chinese Restaurant;Fast Food Restaurant;Hotel
234374,0,Bar,Mall;Subway;Chinese Restaurant;Food Court;Airport
147028,0,Mall,Chinese Restaurant;Food Court;Coffee Shop;Subway;Furniture / Home Store
181371,0,Nightclub,Mall;Bar;Coffee Shop;Food Court;Event Space
59831,0,Nightclub,Mall;Bar;Food Court;Coffee Shop;Fried Chicken Joint
4687,4,Bus Line,Mall;Bus Station;Food Court;Coffee Shop;Subway
8796,2,Mall,Subway;Train Station;Tea Room;Hospital;Burger Joint
176806,0,Mall,Coffee Shop;Fast Food Restaurant;Japanese Restaurant;Event Space;Food Court
29462,0,Food Court,Airport Terminal;Mall;Multiplex;Seafood Restaurant;Airport
44312,0,Mall,Nightclub;Boutique;Bus Station;Subway;Caf
98887,0,Bus Line,Bus Station;Chinese Restaurant;Fast Food Restaurant;Mall;Food Court
63113,0,Hotel,Mall;Gym;American Restaurant;Asian Restaurant;Fast Food Restaurant
212610,0,Mall,Bus Line;Bus Station;Coffee Shop;Event Space;Food Court
106453,0,Mall,High School;Chinese Restaurant;Hotel;Burger Joint;Airport Terminal
248418,0,Mall,High School;Bus Station;Fast Food Restaurant;Food Court;General Entertainment
179128,0,School,Hospital;Fast Food Restaurant;Hotel
191115,0,Church,High School;Airport Terminal;Mall;Airport;American Restaurant
154382,0,High School,Mall;Caf;Hotel;Airport;Church
65412,0,Mall,Bus Station;Food Court;Seafood Restaurant;Asian Restaurant;Bus Line
134059,0,High School,Mall;Train Station;Subway;Airport Terminal;Asian Restaurant
36060,2,Subway,Mall;Gym;Bus Line;Church;High School
135576,0,Mall,Food Court;High School;Sushi Restaurant;Bus Station;Fried Chicken Joint
31525,2,Mall,Multiplex;Fast Food Restaurant;Chinese Restaurant;High School;Fried Chicken Joint
47967,0,Mall,Gym;Train Station;Hotel;Subway;Bus Station
322,2,Subway,Mall;Food Court;Ramen /  Noodle House;Chinese Restaurant;Hotel
80103,0,School,Mall;Chinese Restaurant;Grocery Store;Train Station;Asian Restaurant
75686,0,Mall,Furniture / Home Store;Japanese Restaurant;Chinese Restaurant;Church;Food Court
241143,0,High School,
41692,2,Bus Station,Mall;Train Station;Food Court;Restaurant;Coffee Shop
68427,0,Bus Line,Bus Station;Subway;Hospital;Fast Food Restaurant;Food Court
23237,2,Mall,Food Court;Bus Line;Coffee Shop;Japanese Restaurant;Department Store
25462,2,Mall,Chinese Restaurant;Dessert Shop;Department Store;Japanese Restaurant;Boutique
121211,0,High School,Train Station;Mall;Food Court;Resort;Burger Joint
94759,0,Mall,Church;Bus Line;Seafood Restaurant;Coffee Shop;Department Store
5607,0,Subway,Mall;Gym;Hotel;Airport;American Restaurant
8273,2,Mall,Japanese Restaurant;Food Court;Multiplex;Fast Food Restaurant;Airport Terminal
91183,0,Mall,College Academic Building;Food Court;Japanese Restaurant;Bus Station;Coffee Shop
121213,2,Ice Cream Shop,Mall;Chinese Restaurant;Nightclub;Coffee Shop;Dessert Shop
23679,2,Mall,Chinese Restaurant;Coffee Shop;Ramen /  Noodle House;Caf;Food Court
2317,2,Mall,Subway;Coffee Shop;Train Station;Food Court;Bus Station
188599,0,Train Station,Mall;High School;Tea Room;Fast Food Restaurant
59443,0,Bus Station,Trade School;Mall;Train Station;Fast Food Restaurant;Fried Chicken Joint
204298,0,Mall,Department Store;Italian Restaurant;Tea Room;Bus Station;Food Court
52170,2,Mall,Subway;Church;Train Station;Food Court;Coffee Shop
49649,0,Bus Station,Mall;Train Station;Fast Food Restaurant;Restaurant;Bus Line
172431,2,Japanese Restaurant,Caf;Ramen /  Noodle House;Italian Restaurant;Chinese Restaurant;Coffee Shop
78571,2,Mall,Coffee Shop;Caf;American Restaurant;Chinese Restaurant;Dessert Shop
34492,2,Hotel,Coffee Shop;Airport;Chinese Restaurant;Government Building;Italian Restaurant
128194,0,Bus Station,Mall;High School;Grocery Store;Airport Terminal;Bus Line
206766,0,Subway,Mall;High School;Burger Joint;Tea Room;Coffee Shop
132499,0,Caf,Furniture / Home Store;Chinese Restaurant;Mall;Fast Food Restaurant;Grocery Store
255839,0,Mall,Multiplex;Chinese Restaurant;Fast Food Restaurant;Furniture / Home Store;High School
201430,0,Mall,Bus Station;Grocery Store;Multiplex;Department Store;Dessert Shop
204095,0,Mall,Hospital;Caf;Clothing Store;Japanese Restaurant;Burger Joint
67085,0,Mall,Subway;Fast Food Restaurant;Flea Market;Event Space;Train Station
181433,0,Mall,Subway;Airport;Airport Terminal;Food Court;Multiplex
29031,2,Bus Line,Mall;Bus Station;Chinese Restaurant;Food Court;Dessert Shop
95885,0,Food Court,Mall;Fast Food Restaurant;Bus Station;College Cafeteria;Fried Chicken Joint
137248,0,Clothing Store,Mall;Fast Food Restaurant;Food Court;Airport;Airport Terminal
121218,2,Mall,Food Court;Caf;Coffee Shop;Event Space;Asian Restaurant
1011,4,Subway,Bus Line;Bus Station;Mall;Train Station;Park
61979,0,Mall,Nightclub;Bus Station;Food Court;Hotel;Train Station
201609,0,Train Station,University;Airport Terminal;Caf;Bus Station;Coffee Shop
193663,0,Mall,Coffee Shop;Burger Joint;Chinese Restaurant;General College & University;General Entertainment
51677,0,College Academic Building,Mall;Bus Station;Chinese Restaurant;Dessert Shop;Fast Food Restaurant
40340,0,Mall,Train Station;Grocery Store;American Restaurant;Clothing Store;Flea Market
89399,2,Mall,Subway;Fast Food Restaurant;Tea Room;Caf;Italian Restaurant
11922,2,Mall,Bus Station;Subway;Flea Market;High School;Caf
81706,2,Mall,Multiplex;Caf;Resort;Japanese Restaurant;Park
29055,2,Mall,Fast Food Restaurant;Bar;Nightclub;Caf;Department Store
9318,2,Mall,Subway;Chinese Restaurant;Food Court;Bus Line;Japanese Restaurant
23519,2,Mall,Nightclub;Chinese Restaurant;Food Court;Multiplex;Sushi Restaurant
227953,0,Mall,School;Caf;Nightclub;Dessert Shop;Hotel
15259,0,High School,Mall;Government Building;Park;Bus Station;Coffee Shop
196302,0,Mall,Coffee Shop;Food Court;Japanese Restaurant;Train Station;Asian Restaurant
174642,0,Mall,Caf;Seafood Restaurant;Coffee Shop;Food Court;Boutique
58923,0,Food Court,Mall;Chinese Restaurant;Department Store;Fast Food Restaurant;Multiplex
201230,0,Mall,Coffee Shop;Food Court;Hotel;Ramen /  Noodle House;Resort
101864,0,Mall,American Restaurant;Chinese Restaurant;Fast Food Restaurant;Hotel;Nightclub
231218,0,Multiplex,Chinese Restaurant;Burger Joint;Caf;Food Court;Asian Restaurant
140390,0,Caf,Asian Restaurant;Mall;Nightclub;Restaurant;Chinese Restaurant
163814,0,Mall,Japanese Restaurant;Bar;Dessert Shop;Caf;Chinese Restaurant
94912,0,Mall,Fast Food Restaurant;Caf;Japanese Restaurant;Coffee Shop;Fried Chicken Joint
107530,2,Mall,Burger Joint;Food Court;Nightclub;Train Station;Department Store
37073,0,Mall,Hotel;Airport Terminal;Ice Cream Shop;Fast Food Restaurant;Government Building
164055,0,Mall,Food Court;Event Space;Ramen /  Noodle House;Airport;Multiplex
69692,0,Mall,Food Court;Tea Room;Chinese Restaurant;Dessert Shop;Fried Chicken Joint
150404,0,Mall,General College & University;Japanese Restaurant;Subway;Airport;Asian Restaurant
64258,2,Caf,Japanese Restaurant;Food Court;Italian Restaurant;Mall;Restaurant
206976,0,Mall,Hotel;Event Space;Food Court;Furniture / Home Store;Ramen /  Noodle House
9234,2,Mall,Bus Station;Trade School;Multiplex;Restaurant;Coffee Shop
74343,0,Mall,Train Station;Food Court;Grocery Store;Flea Market;Fast Food Restaurant
84995,2,Church,Food Court;Mall;Caf;Chinese Restaurant;Coffee Shop
154420,0,Ramen /  Noodle House,Boutique;Fast Food Restaurant;Restaurant;Bar;Caf
23992,2,Mall,Chinese Restaurant;Caf;Coffee Shop;Dessert Shop;Nightclub
2770,4,Mall,Subway;Bus Station;Dessert Shop;Food Court;Fast Food Restaurant
37715,0,Subway,Mall;Bus Station;Food Court;Fast Food Restaurant;Grocery Store
30288,2,Mall,Caf;Food Court;Multiplex;Coffee Shop;Fast Food Restaurant
241341,0,Mall,Church;Coffee Shop;Bus Line;Park;Resort
215409,0,Mall,Subway;Coffee Shop;Train Station;Food Court;Airport
131069,2,Japanese Restaurant,Caf;Mall;Chinese Restaurant;Burger Joint;American Restaurant
1997,4,Mall,Subway;Food Court;Trade School;Dessert Shop;Fast Food Restaurant
15681,2,Mall,Nightclub;Multiplex;Food Court;Coffee Shop;Hotel
186243,0,Mall,Chinese Restaurant;Clothing Store;Dessert Shop;Food Court;Burger Joint
193368,2,Japanese Restaurant,Chinese Restaurant;Asian Restaurant;Food Court;Mall;Airport Terminal
44010,2,Restaurant,Coffee Shop;Chinese Restaurant;Ramen /  Noodle House;Food Court;Park
27362,0,Mall,Subway;Clothing Store;Food Court;Boutique;Chinese Restaurant
34497,2,Food Court,Mall;Asian Restaurant;Hospital;Chinese Restaurant;Coffee Shop
73636,0,Mall,General College & University;High School;Multiplex;Airport Terminal;Burger Joint
37378,2,Gym,Fast Food Restaurant;Fried Chicken Joint;Food Court;Chinese Restaurant;Department Store
157990,0,Mall,Multiplex;Caf;Chinese Restaurant;Gym;Resort
